total_pop,median_rent,median_income,median_age,boardings,alightings,pct_college_degree,pct_racial_minorities,pct_property_owner,pct_commuter_PuT,DistRes,DistOffice,dist_to_cbd
1433.0,897.0,85208.08522167488,31.6,69.0,78.0,0.1820020222446916,0.9092812281926029,0.09625,0.36414048059149723,5674.421513749839,3248.1113934344407,15234.774470736169
1514.0,1429.0,198750.0,32.6,47.0,93.0,0.8738390092879257,0.09313077939233816,0.46877912395153776,0.4762419006479482,995.4341819950066,1574.3631247714145,11663.540541842374
1067.0,956.0,44500.0,30.2,53.0,114.0,0.2010178117048346,0.35520149953139646,0.030162412993039442,0.5124378109452736,1339.002815092231,4084.116829810707,22931.06462561753
822.0,804.0,61676.0,54.7,3.0,45.0,0.13824289405684753,0.9002433090024331,0.5425101214574899,0.12371134020618557,1817.8046013568612,9302.070912316416,25315.328481288427
777.0,838.0,85208.08522167488,41.4,0.0,0.0,0.23117338003502627,0.9678249678249679,0.30409356725146197,0.15112540192926044,874.4159962636389,9343.701604713415,25201.462702195633
736.0,1145.3387096774193,106369.0,37.5,0.0,0.0,0.1953781512605042,0.9823369565217391,0.6320346320346321,0.16358024691358025,1139.1763162156942,9208.643976297122,25247.71553096785
1172.0,971.0,51913.0,39.8,2.0,6.0,0.2805755395683453,0.20648464163822522,0.6779661016949152,0.09369676320272573,2813.1115641264087,9234.618577547828,23985.159910223243
815.0,391.0,85208.08522167488,27.3,124.0,174.0,0.107421875,1.0,0.06796116504854369,0.5588235294117647,4778.416734932624,4306.804118162779,5625.482880119558
866.0,1103.0,31653.0,42.1,59.0,55.0,0.21226415094339623,0.8302540415704388,0.22488038277511962,0.5723270440251572,1328.6221552258176,2671.5075931011056,6747.3719486372565
1310.0,1145.3387096774193,163417.0,30.6,31.0,25.0,0.6735159817351598,0.3961832061068702,0.56,0.33964817320703655,634.62613642659,768.3465640555047,6380.289436924733
1299.0,1133.0,33462.0,26.4,48.0,78.0,0.16517857142857142,0.9414934565050038,0.30808080808080807,0.35064935064935066,3432.723455116788,2702.7713466935647,3600.8572117060357
1944.0,1113.0,86953.0,48.7,18.0,10.0,0.23067253299811438,0.13323045267489708,0.7415990730011588,0.15572232645403378,5172.889781899381,9552.053909233524,13850.624166562322
1127.0,1145.3387096774193,110139.0,39.5,0.0,7.0,0.4972451790633609,0.022182786157941448,0.9564102564102565,0.07279029462738301,7156.611981047799,7052.485303946645,18710.500805465697
1790.0,1124.0,34096.0,34.8,42.0,59.0,0.035916824196597356,0.9290502793296089,0.3600713012477718,0.06923076923076923,7269.630565755969,5933.3610164406355,9870.147255819917
2001.0,862.0,53427.0,35.8,25.0,14.0,0.11332801276935354,0.21489255372313842,0.5895953757225434,0.2255017709563164,8358.559996345411,5709.572649426809,23118.510640922792
1295.0,1145.3387096774193,54406.0,27.2,18.0,13.0,0.1452599388379205,0.21930501930501933,0.897172236503856,0.14595660749506903,8920.346815747127,4086.9735934702376,25699.409577654125
2834.0,1247.0,71118.0,35.1,2.0,4.0,0.1283084004602992,0.15384615384615385,0.828641370869033,0.1165129924559933,10205.629662962361,4608.894056510876,26978.858011390854
1412.0,741.0,56071.0,31.4,92.0,87.0,0.08581644815256258,0.594900849858357,0.46382978723404256,0.2631578947368421,1011.7266720039618,8029.489384594439,24264.365161651254
721.0,859.0,50924.0,50.6,81.0,200.0,0.1307300509337861,1.0,0.43548387096774194,0.5497835497835498,7439.611265994268,5644.938506804281,12678.9460117202
1212.0,1145.3387096774193,44214.0,30.9,10.0,31.0,0.05548996458087367,0.09158415841584155,0.9115646258503401,0.07208872458410351,3585.3748927958104,5000.738207119366,2015.9708497275105
2419.0,1030.0,77083.0,38.9,154.0,165.0,0.2589887640449438,0.6990491938817693,0.6377858002406739,0.2295623451692816,2469.498581221379,3214.213515415727,3510.591829114667
1459.0,1173.0,83000.0,36.3,390.0,429.0,0.39889705882352944,0.544893762851268,0.3274336283185841,0.43149807938540335,2450.4235469325117,3381.5792729595787,19179.062269899507
1589.0,1223.0,106481.0,35.3,71.0,55.0,0.546679499518768,0.20453115166771552,0.40033783783783783,0.2841191066997519,1751.177820706634,3228.7492260907457,17935.845592764534
1226.0,943.0,146029.0,38.7,57.0,39.0,0.44946492271105826,0.14274061990212072,0.8304721030042919,0.21311475409836064,4335.303558640366,4297.6837856673765,18789.538843326256
1376.0,1133.0,84231.0,51.0,16.0,19.0,0.2521440823327616,0.15188953488372092,0.833063209076175,0.09322033898305085,10866.999687072777,1301.2666259451694,24780.199802060997
1933.0,916.0,64938.0,40.3,6.0,4.0,0.23857868020304568,0.054319710294878476,0.6508152173913043,0.08488063660477453,11754.870434295892,1591.4080289181443,25468.40634822438
1433.0,1745.0,138900.0,30.5,74.0,74.0,0.6755407653910149,0.1381716678297279,0.365814696485623,0.3936781609195402,1087.2520799633926,2581.51437873224,10536.609442354047
2047.0,1707.0,93952.0,29.8,312.0,276.0,0.7024417944349801,0.2085979482169028,0.25971370143149286,0.5652733118971061,768.0911222183925,2368.317390283548,10003.223985447445
1135.0,866.0,20198.0,29.5,0.0,0.0,0.06972789115646258,1.0,0.06591337099811675,0.308868501529052,5009.068507078597,2937.8094329503997,16264.62381218266
623.0,1145.3387096774193,123571.0,53.5,45.0,34.0,0.25609756097560976,0.0642054574638844,0.8898305084745762,0.08682634730538923,8836.565590850103,2831.9766037649647,23531.044795048354
2318.0,972.0,87768.0,44.3,13.0,17.0,0.2010958904109589,0.15142364106988782,0.8293216630196937,0.05211141060197664,9228.74847662279,2433.0976364505123,23830.56583358775
1106.0,1650.0,98281.0,44.4,11.0,14.0,0.20734597156398105,0.06419529837251359,0.9273504273504274,0.10585585585585586,9662.232198495918,2100.270480276343,24140.508303657432
901.0,1145.3387096774193,88194.0,44.0,11.0,19.0,0.2617554858934169,0.06992230854605996,0.926605504587156,0.07772020725388601,10072.465027641907,1772.0461252512337,24439.388118222418
702.0,1885.0,172000.0,29.5,166.0,124.0,0.6986531986531986,0.09686609686609682,0.33753943217665616,0.7418772563176895,1004.5812108273694,2686.812184761554,10259.715158469535
1016.0,1032.0,36083.0,48.1,48.0,22.0,0.0611183355006502,0.9793307086614174,0.4793187347931874,0.16711590296495957,2633.7591869175258,7616.9940436738525,23352.2888460901
2137.0,728.0,66386.0,37.6,6.0,9.0,0.04176157934700076,0.08048666354702849,0.6512890094979648,0.0,8152.476253297724,6102.772041953652,30385.918000149628
553.0,944.0,30081.0,30.6,73.0,55.0,0.2517321016166282,1.0,0.0,0.5378151260504201,835.3857432009152,1894.7128566284598,10955.845504438019
946.0,2391.0,250001.0,31.2,10.0,60.0,0.8858695652173914,0.2399577167019028,0.6813953488372093,0.463245492371706,791.4153444366746,2123.1379289601755,11215.82963226686
842.0,1519.0,64276.0,41.6,1.0,12.0,0.2611111111111111,0.16864608076009502,0.7395833333333334,0.07803468208092486,8029.791224175118,8731.084361012923,20613.807219574886
825.0,1145.3387096774193,77069.0,46.3,4.0,67.0,0.39072847682119205,0.10666666666666669,0.9033333333333333,0.06158357771260997,7874.597201997116,9088.954002153227,21529.442748068872
1931.0,1145.3387096774193,86146.0,56.6,85.0,75.0,0.19976567076742824,0.18850336613153806,0.764265668849392,0.07475490196078431,7406.665268566406,4690.91170427747,20467.011337832162
1127.0,1145.3387096774193,88650.0,46.1,67.0,34.0,0.32091346153846156,0.16858917480035496,0.9442724458204335,0.11072664359861592,6110.226301408856,4936.922085161701,19319.103743306463
1516.0,1144.0,67115.0,37.3,31.0,56.0,0.29535095715587967,0.3258575197889182,0.8097087378640777,0.09461235216819974,6161.411380585665,5008.63221473795,18964.569471325038
632.0,1053.0,85208.08522167488,49.2,31.0,37.0,0.2787878787878788,0.09651898734177211,0.5596707818930041,0.04664723032069971,7040.959421329984,4945.658804270644,19548.292328293108
1158.0,1504.0,88355.0,34.5,23.0,52.0,0.25696969696969696,0.3393782383419689,0.6247086247086248,0.23488773747841105,8514.92996405785,4976.191922427248,20895.09536944367
846.0,1145.3387096774193,103949.0,41.3,1.0,78.0,0.2513562386980108,0.0,0.8555133079847909,0.05065666041275797,10779.354524043318,3521.9550904762364,23501.087880022395
502.0,1520.0,210909.0,33.4,29.0,72.0,0.8090614886731392,0.13346613545816732,0.5287356321839081,0.38557993730407525,1399.8517092435936,2609.1043508053554,19616.71987096085
1887.0,1404.0,147569.0,31.1,138.0,86.0,0.7086330935251799,0.2538420773714891,0.3541899441340782,0.5411522633744856,1455.9486597771327,2601.4902930372277,19588.24906335628
1523.0,1338.0,136000.0,33.5,85.0,90.0,0.6820908311910883,0.18647406434668412,0.3229571984435798,0.44254510921177587,1463.2817649400502,2529.5241839155797,19569.52186788814
618.0,1630.0,85208.08522167488,33.3,138.0,157.0,0.9042821158690176,0.1925566343042071,0.5125,0.2749003984063745,1575.6043803077023,2497.9601704487104,19019.85553963865
1098.0,1473.0,122404.0,32.4,13.0,19.0,0.7854748603351955,0.041894353369763215,0.28544061302681994,0.5437125748502994,1582.7719434631215,2547.015929360716,18978.634964244313
968.0,1304.0,131528.0,37.6,70.0,67.0,0.6625514403292181,0.12603305785123964,0.5081585081585082,0.597678916827853,1593.7609633465293,2766.500372403184,18979.069037648012
732.0,1458.0,122125.0,44.1,0.0,0.0,0.6984667802385008,0.16530054644808745,0.6116207951070336,0.3873626373626374,1599.7432590647302,2873.1361956707287,18985.206697855512
787.0,1453.0,103438.0,34.8,134.0,62.0,0.6028257456828885,0.133418043202033,0.37393767705382436,0.41431670281995664,1475.3591349037315,2779.5098735466536,18446.205755616
1373.0,1158.0,71992.0,45.0,22.0,18.0,0.38390379278445885,0.2075746540422433,0.49,0.18026796589524968,6766.927934848597,3730.522528271316,22029.085941983823
1630.0,755.0,58542.0,29.7,0.0,0.0,0.10098792535675083,0.25398773006134967,0.7528344671201814,0.12191780821917808,2459.8418818074733,7187.360730996751,8660.451231921941
789.0,905.0,101484.0,33.4,26.0,2.0,0.19542619542619544,0.15209125475285168,0.6456953642384106,0.13246753246753246,4691.569828492893,7536.235104875101,20751.851865840916
989.0,990.0,86420.0,36.7,21.0,4.0,0.141643059490085,0.2912032355915066,0.7794486215538847,0.0975609756097561,4302.403697327398,8681.123826990148,22909.352553395896
585.0,925.0,85208.08522167488,40.6,3.0,69.0,0.1464968152866242,0.36410256410256414,0.4819277108433735,0.053824362606232294,6661.0029392240585,9758.488734173228,23190.38868017082
2021.0,1471.0,78696.0,52.3,0.0,0.0,0.22040549378678875,0.10836219693221183,0.9134734239802225,0.057177615571776155,10046.935172905634,11408.537884878338,22731.412364464115
2770.0,1117.0,99028.0,26.2,93.0,318.0,0.4118046132971506,0.39530685920577613,0.16126126126126125,0.5,1058.203080125055,3861.4588889711654,24046.19938472731
515.0,1186.0,52279.0,30.5,148.0,644.0,0.36752136752136755,0.5844660194174758,0.23222748815165878,0.41641337386018235,1246.382664309877,3127.92909602145,23958.070397382307
1840.0,1145.3387096774193,41771.0,47.8,35.0,76.0,0.10449826989619378,0.6820652173913043,0.4389380530973451,0.027450980392156862,1804.6436759706207,2512.361986461783,24243.666542357427
1602.0,1145.3387096774193,57188.0,34.4,5.0,9.0,0.6155378486055777,0.27340823970037453,0.5877483443708609,0.03054989816700611,4007.707774015108,2075.269262831351,24223.193648553664
2202.0,1106.0,66719.0,36.7,7.0,93.0,0.37626262626262624,0.5386012715712989,0.34146341463414637,0.16952209197475204,2777.014576318742,3445.8449415096234,26070.23884487441
2831.0,1048.0,111974.0,20.5,118.0,357.0,0.6285072951739619,0.22854115153655952,0.17851959361393324,0.35294117647058826,1807.995369318594,4986.664836066938,24143.789275634925
721.0,1145.3387096774193,83819.0,41.4,20.0,15.0,0.35892514395393477,0.18307905686546466,0.7749287749287749,0.1519756838905775,9095.874315108349,2422.1631207394016,24425.389438937607
943.0,1145.3387096774193,79954.0,45.2,0.0,0.0,0.344391785150079,0.09968186638388121,1.0,0.1187648456057007,9584.58139014898,1943.2274879785068,24939.641205918495
2312.0,1157.0,82288.0,32.3,53.0,39.0,0.23076923076923078,0.14143598615916952,0.47019867549668876,0.3229166666666667,1649.701445493244,4693.084869607426,16052.775292767901
985.0,1144.0,62143.0,30.8,43.0,37.0,0.13079470198675497,0.15126903553299498,0.3310810810810811,0.25925925925925924,1553.5562887461106,5543.161541396578,14724.207930155579
973.0,1145.3387096774193,109063.0,54.2,0.0,0.0,0.35555555555555557,0.012332990750256956,0.9797979797979798,0.10548523206751055,8231.57629120194,3568.06796088826,23207.56067441248
799.0,1585.0,98571.0,42.0,60.0,16.0,0.3391472868217054,0.04380475594493116,0.698051948051948,0.10362694300518134,7280.771344284012,2752.340279537638,23509.231780970822
1279.0,1081.0,111622.0,36.9,2.0,2.0,0.4629822732012513,0.18842845973416733,0.6372180451127819,0.1788756388415673,7892.683658722829,2776.2192134411453,23792.29557307222
1217.0,877.0,85208.08522167488,33.0,43.0,57.0,0.16710526315789473,0.8824979457682827,0.4553072625698324,0.3148936170212766,1539.5245238736388,4988.1234319073965,9110.326516039273
1635.0,1036.0,85208.08522167488,22.5,177.0,120.0,0.10533910533910534,0.9737003058103976,0.5116883116883116,0.18028846153846154,2285.4643737163337,6141.707329684662,10375.547599897593
463.0,1321.0,56250.0,42.5,24.0,30.0,0.05573770491803279,0.9697624190064795,0.32195121951219513,0.3719806763285024,3478.6761230552243,3085.641940179465,3429.26178138738
559.0,896.0,32917.0,32.7,32.0,38.0,0.10989010989010989,0.9767441860465116,0.39094650205761317,0.24479166666666666,3688.3837686631646,3010.7121014240593,3784.1857351737526
1321.0,1023.0,37692.0,26.1,35.0,80.0,0.1282798833819242,0.9318697956093869,0.22028985507246376,0.25914634146341464,4030.2309040082146,3295.3419672549935,3944.019736575722
1413.0,1175.0,41118.0,35.8,212.0,312.0,0.18423855165069222,0.9646142958244869,0.3934740882917466,0.4073170731707317,5095.635166163144,4300.125463175193,4699.320326092967
791.0,987.0,53707.0,46.4,28.0,35.0,0.19508196721311474,0.900126422250316,0.52046783625731,0.2947976878612717,5618.142913920822,4795.509442849863,5187.849994261332
345.0,1402.0,63967.0,39.9,29.0,9.0,0.2839506172839506,0.9014492753623189,0.38271604938271603,0.028368794326241134,6030.856386663441,5058.094117264326,5371.573067957579
730.0,1271.0,31295.0,32.9,25.0,93.0,0.09151785714285714,0.8808219178082192,0.44485294117647056,0.16974169741697417,4568.145074639898,6688.075030065889,11188.59257854234
2236.0,791.0,74659.0,36.2,37.0,43.0,0.2085374387683695,0.3425760286225402,0.8608,0.10766045548654245,4375.103920277345,6328.862453695716,4708.9208840857045
1491.0,1009.0,35365.0,30.1,51.0,36.0,0.2345679012345679,0.40509725016767273,0.25806451612903225,0.3445635528330781,1129.8504648374246,2389.591464729565,4024.395975767512
1331.0,780.0,24005.0,27.7,48.0,43.0,0.2923433874709977,0.5492111194590533,0.2011070110701107,0.3583208395802099,1453.804383885234,2555.1039083993214,3354.9929598847116
1100.0,981.0,65304.0,39.2,69.0,102.0,0.1289875173370319,0.76,0.5597269624573379,0.23544303797468355,2464.8041755332133,3476.1981240429704,3115.7142053623734
1743.0,1145.3387096774193,120750.0,37.9,1.0,3.0,0.42322456813819576,0.045897877223178396,1.0,0.11157601115760112,6387.1116675231715,7405.078878953254,20282.37945512091
714.0,1145.3387096774193,82721.0,60.1,19.0,44.0,0.17086330935251798,0.7717086834733894,0.8562091503267973,0.0,1840.6188472058057,8081.847337998523,22934.400586705233
876.0,1444.0,160833.0,34.0,192.0,117.0,0.48020434227330777,0.24200913242009137,0.4246575342465753,0.3288590604026846,1041.0441056893262,2331.9545944770703,8042.477436062764
1575.0,1500.0,196250.0,33.1,170.0,106.0,0.6177669111654441,0.13015873015873014,0.5165016501650165,0.42701525054466233,956.7541372211359,2163.8634646884816,8320.99897492171
1243.0,1216.0,58077.0,32.5,203.0,117.0,0.5515151515151515,0.2823813354786806,0.3890977443609023,0.38156209987195905,690.2557488332957,1573.1108303157862,8720.291150313804
1135.0,1874.0,148068.0,33.8,80.0,122.0,0.7865655471289275,0.1506607929515419,0.5165794066317626,0.2696774193548387,870.0741871923994,1241.0985405792387,8094.106006274479
2886.0,1044.0,51053.0,36.6,113.0,168.0,0.22119140625,0.5124740124740125,0.40408626560726446,0.2622820919175911,3406.9306782801477,3936.0798525559962,18862.619013904266
597.0,1381.0,79318.0,36.0,41.0,39.0,0.45098039215686275,0.22278056951423786,0.6296296296296297,0.7759103641456583,1943.9307583187074,3378.3195868901944,17966.915561578768
1100.0,1038.0,84479.0,39.3,11.0,18.0,0.32070365358592695,0.32545454545454544,0.52,0.15476190476190477,6286.824702591472,4321.083435023836,20631.24521369145
1020.0,1273.0,76397.0,43.6,60.0,44.0,0.30278884462151395,0.292156862745098,0.49271844660194175,0.07173913043478261,6314.301549151087,4696.097538358843,19914.84631836053
775.0,1145.3387096774193,148235.0,59.2,10.0,20.0,0.3605546995377504,0.06709677419354843,1.0,0.0,8522.405472583188,3639.3016953105557,24822.409447777398
904.0,1106.0,38375.0,32.8,0.0,0.0,0.2711864406779661,0.5663716814159292,0.3169811320754717,0.22699386503067484,3230.8728508102977,1667.2041807636367,21820.859409125595
809.0,1133.0,85208.08522167488,27.5,11.0,33.0,0.48148148148148145,0.6143386897404203,0.5690376569037657,0.11041009463722397,3083.5824728824073,2597.480172227531,20750.505283282248
1661.0,1365.0,60227.0,30.0,86.0,100.0,0.36730575176589303,0.4882600842865743,0.3758503401360544,0.39741935483870966,2234.397447425633,3061.603496416638,19610.19702448259
899.0,955.0,55054.0,47.9,203.0,98.0,0.22727272727272727,0.4516129032258065,0.6326034063260341,0.27873563218390807,4010.8291140334413,3379.1785041326307,20017.180788345457
1151.0,1281.0,96220.0,35.2,161.0,69.0,0.31769436997319034,0.5412684622067767,0.5295774647887324,0.20270270270270271,3939.0672509533833,3589.9141524043166,19637.517711938086
908.0,999.0,77143.0,36.9,0.0,0.0,0.34967320261437906,0.39977973568281944,0.4774011299435028,0.1171003717472119,3976.7212983222043,3680.630849479311,19504.711409513748
1515.0,1145.3387096774193,198125.0,42.7,0.0,5.0,0.4854771784232365,0.04620462046204621,1.0,0.0696969696969697,5933.719392012046,1785.131570821753,22397.315725991608
866.0,1145.3387096774193,155461.0,49.0,1.0,7.0,0.6512027491408935,0.14665127020785218,1.0,0.10803324099722991,6358.726127198592,1568.4428857456537,23457.997409833144
1135.0,1145.3387096774193,162917.0,48.2,3.0,5.0,0.7128834355828221,0.27312775330396477,0.9411764705882353,0.04265402843601896,6677.838355423065,1297.1892257411228,23602.2560045466
1147.0,1178.0,82833.0,33.4,31.0,30.0,0.31136363636363634,0.48561464690496947,0.7855153203342619,0.2978723404255319,5853.055271991712,2600.8009790868045,21295.06778297684
1576.0,979.0,59057.0,36.6,102.0,96.0,0.2506787330316742,0.28616751269035534,0.45016077170418006,0.27743526510480887,1919.5463661381225,5515.964599813379,15123.508382375541
1494.0,1255.0,106250.0,35.0,9.0,19.0,0.356513222331048,0.41700133868808564,0.7833333333333333,0.2568306010928962,5482.676289402422,3039.290289685343,20601.071835288018
476.0,1200.0,85208.08522167488,34.1,157.0,127.0,0.526813880126183,0.0672268907563025,0.5538461538461539,0.2608695652173913,458.38580216316825,4432.922790379185,10860.932330295533
1157.0,1211.0,115375.0,42.1,20.0,25.0,0.628668171557562,0.39671564390665515,0.7210216110019646,0.3054263565891473,2205.9693986672946,2937.0452782291964,25313.358163151162
1719.0,1707.0,52383.0,36.7,20.0,21.0,0.2629193109700816,0.8458406050029087,0.7995594713656388,0.04288939051918736,8175.34900149103,4278.064040177921,23022.818895247234
2852.0,1158.0,57917.0,33.0,17.0,18.0,0.07353792704111176,0.06872370266479666,0.7793939393939394,0.14330543933054393,8655.710904563557,4001.486154653901,26473.758088217277
1154.0,1618.0,63629.0,24.1,0.0,0.0,0.11819887429643527,0.9809358752166378,0.5794871794871795,0.43526170798898073,3713.2247154342454,6111.748163912944,21110.78824374007
1177.0,555.0,85208.08522167488,25.4,31.0,26.0,0.08032786885245902,1.0,0.41935483870967744,0.2616033755274262,3154.4485020213956,6651.277787174117,22022.292350315616
548.0,595.0,85208.08522167488,52.6,0.0,0.0,0.05567010309278351,1.0,0.41896024464831805,0.2962962962962963,3515.8636953965556,6315.455784184721,21086.7687314201
1188.0,676.0,39816.0,31.5,83.0,150.0,0.09745762711864407,0.7575757575757576,0.44063324538258575,0.14905149051490515,6276.071510157527,6146.128615976557,8472.199621585944
1130.0,1199.0,85208.08522167488,31.2,143.0,96.0,0.9277777777777778,0.2557522123893805,0.1638981173864895,0.8217054263565892,1386.887485240824,3602.240262114164,16867.51282217749
1971.0,1145.3387096774193,97961.0,42.1,11.0,8.0,0.4076271186440678,0.5139523084728564,0.9823529411764705,0.02461139896373057,4415.518597501368,3523.822580416546,26629.426549179036
1367.0,1249.0,130515.0,39.9,55.0,42.0,0.515378221113882,0.24945135332845647,0.36894824707846413,0.25151148730350664,1709.5032349087487,2355.337240637773,20687.250704066002
2012.0,1133.0,84853.0,38.2,143.0,76.0,0.3488372093023256,0.16103379721669975,0.48034934497816595,0.4668458781362007,1275.0601337889761,3594.4049608187343,21930.072508155212
916.0,1056.0,23889.0,23.2,111.0,54.0,0.1336405529953917,0.9519650655021834,0.14035087719298245,0.4589041095890411,3930.6856821520596,3130.6930511711807,4273.149148287055
1004.0,951.0,20972.0,27.0,92.0,76.0,0.09343936381709742,0.9402390438247012,0.06967213114754098,0.32051282051282054,2886.1368459850587,2207.252208431954,3325.0471171763647
2301.0,944.0,49375.0,43.0,51.0,14.0,0.29800498753117205,0.6418948283355064,0.3975069252077562,0.22625698324022347,2230.0950715056033,3239.4590730693526,5045.000043334748
953.0,1145.3387096774193,88864.0,33.0,2.0,7.0,0.19021739130434784,0.5330535152151101,0.7443365695792881,0.0,7334.713975832919,5893.362715225548,15303.477913372539
1223.0,770.0,70094.0,39.3,46.0,13.0,0.20448548812664907,0.5519215044971382,0.8886075949367088,0.15517241379310345,8053.506997221451,6026.276599786934,15319.08870635323
804.0,1164.0,85208.08522167488,34.6,59.0,105.0,0.6275579809004093,0.37064676616915426,0.16448598130841122,0.33773087071240104,698.5279134010668,1074.4065397605166,11106.928096674259
