GEOID,total_pop,median_rent,median_income,median_age,pct_college_degree,pct_racial_minorities,pct_property_owner,pct_commuter_PuT,DistRes,DistOffice,dist_to_cbd
421010125001,1845.0,2213.0,122500.0,32.6,0.5981830887491265,0.2563685636856369,0.012861736334405145,0.1981020166073547,532.4089841899483,1520.6176826601632,780.985802693828
421010335002,1903.0,893.0,39306.0,39.0,0.2517385257301808,0.4524435102469785,0.5627705627705628,0.19041095890410958,3930.658536607548,11655.363553372354,18011.765752501877
421010008011,1514.0,2031.0,204423.0,30.3,0.6484641638225256,0.11690885072655222,0.34886649874055414,0.08833151581243184,1221.1339936146196,833.1100549549094,1488.5590717772955
421010011013,1180.0,1182.0,198264.0,29.8,0.492600422832981,0.16864406779661012,0.29376854599406527,0.2520064205457464,735.2528704363151,1945.7395211182488,904.3332489590427
421010191005,2176.0,1070.2311111111112,51250.0,24.8,0.08867924528301886,0.5551470588235294,0.6575591985428051,0.18851251840942562,4787.098307130958,7939.700124821965,9271.357726722195
421010288001,1862.0,961.0,26860.0,29.6,0.05952380952380952,0.7674543501611171,0.4675324675324675,0.2593856655290102,4238.38088906989,8604.51709111466,10407.033557936318
421010260001,820.0,1386.0,63793.0,46.5,0.20224719101123595,0.9890243902439024,0.6862745098039216,0.3435114503816794,7329.415784362145,14239.936767288023,17549.50196881122
421010294003,1675.0,979.0,26250.0,22.2,0.02109704641350211,0.7749253731343284,0.5164556962025316,0.2879581151832461,6644.582978358987,9778.696851633595,11926.127852604608
421010310003,714.0,1070.2311111111112,41987.0,57.1,0.200339558573854,0.5182072829131652,0.8879668049792531,0.046263345195729534,5024.32227474155,11336.722400416798,16888.199257751043
421010387001,861.0,2426.0,125000.0,34.7,0.498371335504886,0.4065040650406504,0.7348993288590604,0.39018087855297157,6919.977614716629,15445.59854696273,18047.715720845055
421010240003,412.0,496.0,69671.5965583174,27.9,0.18309859154929578,1.0,0.37254901960784315,0.35,3048.9717807568168,9724.52559411908,10655.241947501627
421010265006,1585.0,1143.0,63571.0,39.0,0.13526119402985073,1.0,0.5699745547073791,0.3648854961832061,5307.396047085365,12462.76437928727,14920.79069216767
421010275004,1138.0,1070.2311111111112,38998.0,28.4,0.13874788494077833,0.9639718804920914,0.7958115183246073,0.21311475409836064,4213.76323106907,10551.343653916112,12688.780480742524
421010107002,1444.0,803.0,69671.5965583174,27.6,0.14094775212636695,0.9480609418282548,0.3248638838475499,0.4714285714285714,1853.2462920559337,3923.4832671333,4521.577549317049
421010247004,736.0,994.0,50645.0,35.1,0.1279527559055118,1.0,0.4520123839009288,0.6432926829268293,4590.452454818833,11380.568757139628,13199.480705042204
421010133001,1965.0,1653.0,175313.0,30.4,0.6280130293159609,0.3623409669211196,0.2007168458781362,0.19602467443454422,117.53585113716474,2082.835338378181,1466.3342582608905
421010282001,997.0,900.0,69671.5965583174,30.8,0.2350230414746544,0.9699097291875627,0.06292517006802721,0.5356083086053413,4235.29144635478,9899.626788486547,11335.266974182428
421010071011,1107.0,923.0,29688.0,31.8,0.0,1.0,0.5032467532467533,0.484251968503937,4648.290193715444,6200.550645697089,7230.229239099768
421010071022,1271.0,1145.0,37471.0,31.3,0.057692307692307696,0.937844217151849,0.6099585062240664,0.18339100346020762,4595.681915606238,6276.545726907035,7266.325933597991
421010071023,532.0,1070.2311111111112,22111.0,49.8,0.24733475479744135,0.9417293233082706,0.8205128205128205,0.3735632183908046,4182.480224125155,5902.870113626167,6898.337843409732
421010072002,711.0,778.0,69671.5965583174,35.4,0.12389380530973451,0.9310829817158931,0.4019607843137255,0.07560137457044673,4243.056815029618,6250.053939279214,7192.291620085162
421010245003,945.0,683.0,69671.5965583174,28.3,0.11673151750972763,0.9142857142857143,0.27586206896551724,0.19330855018587362,4327.859410581287,10449.730044355729,11526.829904253564
421010211002,1310.0,1135.0,144750.0,36.4,0.5212121212121212,0.1770992366412214,0.6552346570397112,0.18233618233618235,2544.606930677665,10748.207331654028,11425.341146236608
421010020002,646.0,1297.0,45179.0,51.3,0.25985663082437277,0.7925696594427245,0.6893203883495146,0.49843260188087773,2093.030169633662,2374.5166791123693,2946.258057652251
421010013004,1183.0,1153.0,147614.0,38.1,0.5037878787878788,0.6956889264581572,0.441747572815534,0.31020408163265306,1523.2383417444632,1576.0056945922483,2152.9542609480827
